P38649	GO:0004381	F
P38649	GO:0004380	F
Q9VVR4	GO:0001872	F
Q9VVR4	GO:0001530	F
Q8N0N3	GO:0001872	F
Q8L7J2	GO:0033907	F
Q8L7J2	GO:0004565	F
Q8L7J2	GO:0080083	F
Q8L7J2	GO:0008422	F
Q8L7J2	GO:0080079	F
Q8L7J2	GO:0042973	F
Q8L7J2	GO:0016798	F
Q75I93	GO:0047668	F
Q75I93	GO:0033907	F
Q75I93	GO:0004565	F
Q75I93	GO:0080083	F
Q75I93	GO:0008422	F
Q75I93	GO:0047701	F
Q75I93	GO:0004567	F
Q75I93	GO:0080079	F
Q75I93	GO:0042973	F
Q75I93	GO:0042803	F
Q75I93	GO:0050224	F
Q75I94	GO:0033907	F
Q75I94	GO:0004565	F
Q75I94	GO:0080083	F
Q75I94	GO:0008422	F
Q75I94	GO:0047701	F
Q75I94	GO:0004567	F
Q75I94	GO:0080079	F
Q75I94	GO:0004338	F
Q7XKV4	GO:0033907	F
Q7XKV4	GO:0004565	F
Q7XKV4	GO:0080083	F
Q7XKV4	GO:0008422	F
Q7XKV4	GO:0047701	F
Q7XKV4	GO:0004338	F
A3BMZ5	GO:0033907	F
A3BMZ5	GO:0004565	F
A3BMZ5	GO:0008422	F
A3BMZ5	GO:0047701	F
A3BMZ5	GO:0004567	F
A3BMZ5	GO:0080079	F
A3BMZ5	GO:0004338	F
Q3E8E5	GO:0019137	F
Q9LV33	GO:0080081	F
Q9LV33	GO:0047668	F
Q9LV33	GO:0080083	F
Q9LV33	GO:0008422	F
Q9LV33	GO:0004567	F
Q9LV33	GO:0080079	F
Q9LV33	GO:0080082	F
O80689	GO:0008422	F
O80689	GO:0047782	F
Q8GVD0	GO:0008422	F
Q2UN12	GO:0008422	F
Q4WR62	GO:0004565	F
P06760	GO:0004566	F
P06760	GO:0030246	F
Q7RTU4	GO:0046982	F
P70562	GO:0003677	F
Q804H7	GO:0046965	F
Q8CHW5	GO:0017137	F
Q9CY64	GO:0004074	F
P46844	GO:0004074	F
P54967	GO:0008270	F
Q9VTE0	GO:0042803	F
O65685	GO:0044212	F
P16277	GO:0004713	F
P98063	GO:0004222	F
P49002	GO:0008083	F
P38278	GO:0016433	F
Q9QZU7	GO:0008336	F
Q8JZX9	GO:0001515	F
Q96DR5	GO:0001530	F
Q8L765	GO:0042802	F
Q9Z0S1	GO:0008441	F
Q9Z1N4	GO:0008441	F
Q9Z1N4	GO:0004441	F
Q9Z1N4	GO:0000287	F
P79777	GO:0051087	F
O88665	GO:0003714	F
Q9H8M2	GO:0070577	F
Q58F21	GO:0042393	F
Q58F21	GO:0003713	F
Q8K3W0	GO:0005164	F
O95415	GO:0042802	F
Q8TDN6	GO:0044822	F
O88778	GO:0001222	F
Q0Q236	GO:0008201	F
Q13410	GO:0004872	F
Q9BRD0	GO:0044822	F
Q84TC2	GO:0016706	F
Q9SI15	GO:0046982	F
Q9CA46	GO:0042803	F
Q84LG2	GO:0043565	F
P40580	GO:0050664	F
Q7L1Q6	GO:0098641	F
Q7L1Q6	GO:0044822	F
Q9Y6E2	GO:0098641	F
Q96L14	GO:0042802	F
P0C862	GO:0042802	F
Q91ZX1	GO:0097367	F
Q91ZX1	GO:0005537	F
Q91ZW9	GO:0005537	F
Q91ZW7	GO:0005537	F
O88680	GO:0004943	F
Q8L7N8	GO:0003677	F
Q8L7N8	GO:0004518	F
D0VWV4	GO:0020037	F
O64697	GO:0000249	F
O64698	GO:0000249	F
Q9ZV28	GO:0000249	F
Q8N6N3	GO:0044822	F
Q8NDD1	GO:0044822	F
Q9BRK5	GO:0005509	F
Q9NZU7	GO:0005509	F
Q9NZU7	GO:0048306	F
Q9NZU7	GO:0004857	F
Q8C633	GO:0005509	F
O75952	GO:0005509	F
O75952	GO:0019899	F
Q9D424	GO:0005509	F
Q9D424	GO:0019904	F
Q9D424	GO:0046982	F
P27884	GO:0008022	F
Q9MZL7	GO:0005262	F
P54283	GO:0051219	F
P54283	GO:0019904	F
P54283	GO:0019901	F
Q9WTR5	GO:0055100	F
Q9WTR5	GO:0042803	F
P58365	GO:0047485	F
Q5T440	GO:0044822	F
Q9D6N1	GO:0004089	F
Q99N23	GO:0004089	F
P16015	GO:0016151	F
P43165	GO:0004089	F
Q9QZA0	GO:0004089	F
P35219	GO:0004089	F
P27482	GO:0005509	F
Q9JM83	GO:0005509	F
P62149	GO:0017022	F
P69097	GO:0005509	F
P62155	GO:0005102	F
Q9D9Q6	GO:0044183	F
O43852	GO:0005509	F
P58821	GO:0050780	F
P58821	GO:0032403	F
Q63092	GO:0005516	F
Q9C5D7	GO:0042409	F
Q9UMQ6	GO:0004198	F
Q9UMQ6	GO:0008233	F
O75808	GO:0004198	F
O75808	GO:0008234	F
O75808	GO:0008233	F
O75808	GO:0003700	F
F4IZC5	GO:0004518	F
Q9Y6Q1	GO:0004198	F
O35920	GO:0005509	F
O35920	GO:0004198	F
G5EDN6	GO:0005509	F
Q6ZQ73	GO:0017025	F
Q9R0L4	GO:0017025	F
P19198	GO:0030552	F
Q9D3A8	GO:0050998	F
P04711	GO:0008964	F
Q84VW9	GO:0008964	F
Q43299	GO:0008964	F
Q14444	GO:0044822	F
Q6BE25	GO:0016871	F
Q6TDU8	GO:0048487	F
Q6TDU8	GO:0008017	F
O08738	GO:0004175	F
O89094	GO:0008233	F
Q64405	GO:0019166	F
Q805F3	GO:0004190	F
P05434	GO:0045504	F
Q9R1T3	GO:0004197	F
Q8WU43	GO:0044822	F
Q8VZ87	GO:0016168	F
P04778	GO:0016168	F
O14007	GO:0034513	F
P08185	GO:0004867	F
P08185	GO:0005496	F
P22682	GO:0046875	F
P22682	GO:0017124	F
P31225	GO:0005496	F
P86516	GO:0004180	F
P86516	GO:0008237	F
P86516	GO:0008270	F
P54653	GO:0005509	F
Q54RF4	GO:0005509	F
Q9GYD9	GO:0005509	F
Q8R4H4	GO:0008233	F
P15086	GO:0004180	F
P19223	GO:0004180	F
Q9JHH6	GO:0004180	F
O75976	GO:0004185	F
P83852	GO:0008270	F
Q869S9	GO:0005509	F
Q54QT9	GO:0005509	F
Q54QT8	GO:0005509	F
Q966Q9	GO:0005509	F
Q55C62	GO:0005509	F
P15169	GO:0004181	F
Q9JJN5	GO:0004180	F
Q96VC4	GO:0004180	F
Q96VC4	GO:0004185	F
O13849	GO:0004185	F
P0C8M2	GO:0005102	F
P83916	GO:0003682	F
P83916	GO:0019899	F
P83916	GO:1990226	F
Q9DBY5	GO:0003727	F
Q6ZU64	GO:0044822	F
Q96CT7	GO:0044822	F
Q6PK04	GO:0044822	F
Q8CH18	GO:0003713	F
Q2UVJ5	GO:0008511	F
Q9H6F5	GO:0044822	F
Q7ZW57	GO:0046982	F
Q9D8L5	GO:0042802	F
Q16204	GO:0005200	F
Q9Y3X0	GO:0044822	F
P97707	GO:0005245	F
Q03366	GO:0031727	F
P13350	GO:0005113	F
P47794	GO:0016301	F
Q61458	GO:0016301	F
Q9QWV9	GO:0003682	F
Q9QWV9	GO:0017069	F
Q9QWV9	GO:0044212	F
Q9JK72	GO:0019899	F
Q9JK72	GO:0016532	F
Q9P7N5	GO:0005524	F
Q9P7N5	GO:0000287	F
Q9QZA6	GO:0005178	F
Q3E906	GO:0019900	F
P11836	GO:0023026	F
P08920	GO:0042803	F
P51882	GO:0001948	F
Q07108	GO:0004888	F
Q09184	GO:0003677	F
Q9SZA4	GO:0019900	F
Q9S7I8	GO:0019900	F
Q10752	GO:0005524	F
Q10752	GO:0004004	F
P61075	GO:0004693	F
Q9YHZ6	GO:0003682	F
O89033	GO:0003682	F
P56389	GO:0042802	F
O35495	GO:0004672	F
Q96Q40	GO:0004674	F
Q63686	GO:0004674	F
P35567	GO:0004674	F
P24033	GO:0004674	F
Q02399	GO:0035173	F
Q03147	GO:0016301	F
Q03147	GO:0004672	F
Q7XJR9	GO:0004672	F
Q9ZSA2	GO:0004672	F
Q9ZSA2	GO:0019903	F
Q9M101	GO:0004672	F
Q9M101	GO:0019903	F
O35052	GO:0004605	F
Q1PE48	GO:0004605	F
Q84NN4	GO:0016671	F
Q9Y6F8	GO:0035064	F
Q9D5D8	GO:0035064	F
D3Z8X7	GO:0016595	F
D3Z8X7	GO:0016594	F
D3Z8X7	GO:0016596	F
Q8H8C7	GO:0043621	F
P39058	GO:0033813	F
Q9R0E0	GO:0008120	F
P08217	GO:0017171	F
P08217	GO:0004252	F
P08218	GO:0004252	F
Q792H5	GO:0003723	F
P07882	GO:0052689	F
P07882	GO:0043208	F
P07882	GO:0004622	F
P07882	GO:0032403	F
P07882	GO:0050253	F
P07882	GO:0004771	F
P07882	GO:0004806	F
P07199	GO:0019237	F
P07199	GO:0043565	F
Q9D3R3	GO:0042802	F
Q61147	GO:0005507	F
Q61147	GO:0004322	F
P16303	GO:0052689	F
O35648	GO:0031683	F
O35648	GO:0008017	F
Q8K4K1	GO:0005509	F
Q8K4K1	GO:0031683	F
Q8K4K1	GO:0032795	F
Q9BRJ6	GO:0044822	F
A7SFB5	GO:0061501	F
A6NKQ9	GO:0005179	F
Q6NT52	GO:0005179	F
Q06100	GO:0030395	F
A0A0M4KE44	GO:0035251	F
A0A0M4KE44	GO:0042285	F
P07184	GO:0005213	F
Q15782	GO:0008061	F
Q966X9	GO:0004869	F
Q6PDQ2	GO:0008134	F
Q6UPE0	GO:0008812	F
O04138	GO:0004568	F
Q91XA9	GO:0004568	F
O54804	GO:0004104	F
O54804	GO:0042803	F
Q03311	GO:0003990	F
O74787	GO:0004608	F
P93324	GO:0033802	F
P93324	GO:0030751	F
Q8C025	GO:0016780	F
Q9UHD1	GO:0051879	F
O74756	GO:0004100	F
P45895	GO:0019899	F
Q80WV3	GO:0008146	F
Q76EC5	GO:0001537	F
O54702	GO:0016232	F
O22920	GO:0015079	F
Q6DFW0	GO:0017137	F
Q9LET7	GO:0005516	F
Q5T280	GO:0044822	F
Q8N365	GO:0001046	F
Q96Q77	GO:0005509	F
Q96Q77	GO:0000287	F
A0PJX0	GO:0005509	F
A0PJX0	GO:0000287	F
Q9S7N9	GO:0003723	F
Q9PTD7	GO:0003779	F
Q8TCG1	GO:0098641	F
O00098	GO:0004108	F
Q9CZU6	GO:0046912	F
Q9ULV3	GO:0008270	F
Q9D2Q3	GO:0042802	F
Q9H0W9	GO:0016788	F
Q9H0W9	GO:0008270	F
Q9H3H3	GO:0044822	F
Q6QWF9	GO:0004860	F
Q78WH7	GO:0008427	F
Q8LNV6	GO:0019139	F
Q5JLP4	GO:0019139	F
Q5ZAY9	GO:0019139	F
Q6ZS10	GO:0042806	F
Q6ZS10	GO:0005537	F
A5D8T8	GO:0030247	F
Q8NCF0	GO:0030247	F
Q8IUN9	GO:0030246	F
Q9QZ15	GO:0030246	F
P10716	GO:0030246	F
P10716	GO:0004872	F
Q8VBX4	GO:0030246	F
P92942	GO:0009671	F
P08082	GO:0042277	F
Q3ECU1	GO:0033612	F
Q3ECH9	GO:0033612	F
Q3ECD6	GO:0033612	F
Q8LFL4	GO:0033612	F
O04547	GO:0033612	F
Q8S8N2	GO:0033612	F
Q68FD5	GO:0019901	F
Q9EPT8	GO:0005254	F
Q811Q2	GO:0031749	F
Q811Q2	GO:0031750	F
Q811Q2	GO:0031751	F
Q811Q2	GO:0008022	F
Q811Q2	GO:0042803	F
Q9Z0H8	GO:0051010	F
O55156	GO:0008017	F
O55156	GO:0051010	F
Q63117	GO:0016301	F
Q63117	GO:0004672	F
E7F3I6	GO:0051736	F
Q9FN42	GO:0050897	F
Q9FN42	GO:0008270	F
Q8GW78	GO:0043424	F
Q9JHS4	GO:0005524	F
Q9JHS4	GO:0016887	F
Q93YW7	GO:0008808	F
Q93YW7	GO:0030145	F
Q920A1	GO:0001631	F
P25473	GO:0051087	F
Q8IUQ0	GO:0080025	F
Q5SYC1	GO:0080025	F
Q8N0X4	GO:0000287	F
Q8N0X4	GO:0004474	F
P0CG45	GO:0019870	F
Q54JC0	GO:0005516	F
O35786	GO:0001637	F
Q9SRE7	GO:0005509	F
Q9BQ75	GO:0044822	F
Q80Y50	GO:0043565	F
Q9H972	GO:0044822	F
P62634	GO:0003697	F
P62634	GO:0003727	F
Q86XI2	GO:0035064	F
Q28181	GO:0042802	F
Q8RWS9	GO:0005262	F
Q8RWS9	GO:0005223	F
Q9Z1T4	GO:0042802	F
B2ZRS9	GO:0042803	F
Q08290	GO:0003779	F
Q9DAU1	GO:0005102	F
Q8BQ47	GO:0005102	F
Q8CBC4	GO:0071253	F
Q08406	GO:0004897	F
Q08406	GO:0019955	F
Q6ZUT6	GO:0044822	F
P58917	GO:0019855	F
P58917	GO:0044325	F
Q9JI03	GO:0008201	F
Q63870	GO:0042802	F
Q8MIR4	GO:0004140	F
Q8MIR4	GO:0004595	F
Q53SF7	GO:0098641	F
P70560	GO:0005201	F
Q63398	GO:0070742	F
Q05707	GO:0044822	F
P10668	GO:0051015	F
Q8RWK8	GO:0030619	F
Q8RWK8	GO:0030620	F
P38432	GO:0042802	F
P38432	GO:0008022	F
Q5SU73	GO:0015036	F
Q8CF98	GO:0005537	F
O35167	GO:0008201	F
O35167	GO:0005198	F
O35142	GO:0005080	F
O75208	GO:0008289	F
O75208	GO:0042803	F
Q07788	GO:0004872	F
Q90733	GO:0043565	F
Q14019	GO:0003779	F
Q14019	GO:0019899	F
P56394	GO:0005507	F
P56394	GO:0008047	F
P00397	GO:0004129	F
P00423	GO:0004129	F
Q96KJ9	GO:0004129	F
Q91Y94	GO:0004129	F
P20674	GO:0004129	F
P20674	GO:0009055	F
